Column 3| A:0	C:0	G:0	T:0	-:94	
Likelihood	Scale	Scale2
-11.474038	1.000000	10.259868
-11.471691	1.000000	10.308425
-11.471691	1.000000	10.308426
-11.471691	1.000000	10.308427
-11.469389	1.000000	10.356527
-11.469389	1.000000	10.356528
-11.469388	1.000000	10.356529
-11.467129	1.000000	10.404175
-11.467129	1.000000	10.404176
-11.467129	1.000000	10.404177
-11.464910	1.000000	10.451380
-11.464910	1.000000	10.451381
-11.464910	1.000000	10.451382
-11.464299	1.000000	10.464461
-11.464299	1.000000	10.464462
-11.464299	1.000000	10.464463
-11.462132	1.000000	10.511117
-11.462132	1.000000	10.511118
-11.462132	1.000000	10.511119
-11.461145	1.000000	10.532521
-11.461145	1.000000	10.532522
-11.461145	1.000000	10.532523
-11.459035	1.000000	10.578557
-11.459035	1.000000	10.578558
-11.459035	1.000000	10.578559
-11.458337	1.000000	10.593884
-11.458337	1.000000	10.593885
-11.458337	1.000000	10.593886
-11.456277	1.000000	10.639370
-11.456277	1.000000	10.639371
-11.456277	1.000000	10.639372
-11.454253	1.000000	10.684457
-11.454253	1.000000	10.684458
-11.454253	1.000000	10.684459
-11.453531	1.000000	10.700637
-11.453531	1.000000	10.700638
-11.453531	1.000000	10.700639
-11.451555	1.000000	10.745185
-11.451555	1.000000	10.745186
-11.451555	1.000000	10.745187
-11.449613	1.000000	10.789347
-11.449613	1.000000	10.789348
-11.449613	1.000000	10.789349
-11.446044	1.000000	10.871507
-11.446044	1.000000	10.871508
-11.446044	1.000000	10.871509
-11.445268	1.000000	10.889540
-11.445268	1.000000	10.889541
-11.445268	1.000000	10.889542
-11.443433	1.000000	10.932474
-11.443433	1.000000	10.932475
-11.443433	1.000000	10.932476
-11.441628	1.000000	10.975044
-11.441628	1.000000	10.975045
-11.441628	1.000000	10.975046
-11.439853	1.000000	11.017262
-11.439853	1.000000	11.017263
-11.439853	1.000000	11.017264
-11.438107	1.000000	11.059132
-11.438107	1.000000	11.059133
-11.438107	1.000000	11.059134
-11.436390	1.000000	11.100658
-11.436389	1.000000	11.100659
-11.436389	1.000000	11.100660
-11.434700	1.000000	11.141850
-11.434700	1.000000	11.141851
-11.434700	1.000000	11.141852
-11.434352	1.000000	11.150373
-11.434352	1.000000	11.150374
-11.434352	1.000000	11.150375
-11.431583	1.000000	11.218716
-11.431583	1.000000	11.218717
-11.431583	1.000000	11.218718
-11.431018	1.000000	11.232771
-11.431018	1.000000	11.232772
-11.431018	1.000000	11.232773
-11.430314	1.000000	11.250341
-11.430314	1.000000	11.250342
-11.430314	1.000000	11.250343
-11.429896	1.000000	11.260805
-11.429896	1.000000	11.260806
-11.429896	1.000000	11.260807
-11.429174	1.000000	11.278925
-11.429174	1.000000	11.278926
-11.429174	1.000000	11.278927
-11.427598	1.000000	11.318696
-11.427598	1.000000	11.318697
-11.427598	1.000000	11.318698
-11.426047	1.000000	11.358156
-11.426047	1.000000	11.358157
-11.426047	1.000000	11.358158
-11.424520	1.000000	11.397309
-11.424520	1.000000	11.397310
-11.424520	1.000000	11.397311
-11.423016	1.000000	11.436161
-11.423016	1.000000	11.436162
-11.423016	1.000000	11.436163
-11.421536	1.000000	11.474715
-11.421536	1.000000	11.474716
-11.421536	1.000000	11.474717
-11.419840	1.000000	11.519218
-11.419840	1.000000	11.519219
-11.419840	1.000000	11.519220
-11.418408	1.000000	11.557140
-11.418407	1.000000	11.557141
-11.418407	1.000000	11.557142
-11.417822	1.000000	11.572722
-11.417822	1.000000	11.572723
-11.417822	1.000000	11.572724
-11.417521	1.000000	11.580758
-11.417521	1.000000	11.580759
-11.417521	1.000000	11.580760
-11.416528	1.000000	11.607320
-11.416528	1.000000	11.607321
-11.416528	1.000000	11.607322
-11.416043	1.000000	11.620360
-11.416043	1.000000	11.620361
-11.416043	1.000000	11.620362
-11.414208	1.000000	11.669950
-11.414208	1.000000	11.669951
-11.414208	1.000000	11.669952
-11.412859	1.000000	11.706756
-11.412859	1.000000	11.706757
-11.412858	1.000000	11.706758
-11.411987	1.000000	11.730675
-11.411987	1.000000	11.730676
-11.411987	1.000000	11.730677
-11.409969	1.000000	11.786456
-11.409969	1.000000	11.786457
-11.409969	1.000000	11.786458
-11.408681	1.000000	11.822417
-11.408681	1.000000	11.822418
-11.408681	1.000000	11.822419
-11.408112	1.000000	11.838371
-11.408112	1.000000	11.838372
-11.408112	1.000000	11.838373
-11.406850	1.000000	11.873962
-11.406850	1.000000	11.873963
-11.406850	1.000000	11.873964
-11.404450	1.000000	11.942329
-11.404450	1.000000	11.942330
-11.404450	1.000000	11.942331
-11.403713	1.000000	11.963521
-11.403713	1.000000	11.963522
-11.403713	1.000000	11.963523
-11.402702	1.000000	11.992730
-11.402702	1.000000	11.992731
-11.402702	1.000000	11.992732
-11.401515	1.000000	12.027236
-11.401515	1.000000	12.027237
-11.401515	1.000000	12.027238
-11.399487	1.000000	12.086779
-11.399487	1.000000	12.086780
-11.399487	1.000000	12.086781
-11.398344	1.000000	12.120639
-11.398344	1.000000	12.120640
-11.398344	1.000000	12.120641
-11.397217	1.000000	12.154270
-11.397217	1.000000	12.154271
-11.397217	1.000000	12.154272
-11.396192	1.000000	12.185046
-11.396192	1.000000	12.185047
-11.396192	1.000000	12.185048
-11.393306	1.000000	12.272785
-11.393306	1.000000	12.272786
-11.393306	1.000000	12.272787
-11.392246	1.000000	12.305396
-11.392246	1.000000	12.305397
-11.392246	1.000000	12.305398
-11.391829	1.000000	12.318258
-11.391829	1.000000	12.318259
-11.391829	1.000000	12.318260
-11.390789	1.000000	12.350570
-11.390789	1.000000	12.350571
-11.390789	1.000000	12.350572
-11.387765	1.000000	12.445678
-11.387765	1.000000	12.445679
-11.387765	1.000000	12.445680
-11.386777	1.000000	12.477161
-11.386777	1.000000	12.477162
-11.386777	1.000000	12.477163
-11.385802	1.000000	12.508442
-11.385802	1.000000	12.508443
-11.385802	1.000000	12.508444
-11.384839	1.000000	12.539521
-11.384839	1.000000	12.539522
-11.384839	1.000000	12.539523
-11.384434	1.000000	12.552654
-11.384434	1.000000	12.552655
-11.384434	1.000000	12.552656
-11.383488	1.000000	12.583453
-11.383488	1.000000	12.583454
-11.383488	1.000000	12.583455
-11.376244	1.000000	12.826132
-11.376244	1.000000	12.826133
-11.376244	1.000000	12.826134
-11.375399	1.000000	12.855240
-11.375399	1.000000	12.855241
-11.375399	1.000000	12.855242
-11.374564	1.000000	12.884171
-11.374564	1.000000	12.884172
-11.374564	1.000000	12.884173
-11.374334	1.000000	12.892194
-11.374334	1.000000	12.892195
-11.374334	1.000000	12.892196
-11.370914	1.000000	13.012814
-11.370914	1.000000	13.012815
-11.370914	1.000000	13.012816
-11.368374	1.000000	13.104439
-11.368374	1.000000	13.104440
-11.368374	1.000000	13.104441
-11.368090	1.000000	13.114793
-11.368090	1.000000	13.114794
-11.368090	1.000000	13.114795
-11.367941	1.000000	13.120233
-11.367941	1.000000	13.120234
-11.367941	1.000000	13.120235
-11.367194	1.000000	13.147599
-11.367194	1.000000	13.147600
-11.367194	1.000000	13.147601
-11.366516	1.000000	13.172588
-11.366516	1.000000	13.172589
-11.366516	1.000000	13.172590
-11.365785	1.000000	13.199655
-11.365785	1.000000	13.199656
-11.365785	1.000000	13.199657
-11.365063	1.000000	13.226561
-11.365063	1.000000	13.226562
-11.365063	1.000000	13.226563
-11.364709	1.000000	13.239809
-11.364709	1.000000	13.239810
-11.364709	1.000000	13.239811
-11.363999	1.000000	13.266488
-11.363999	1.000000	13.266489
-11.363999	1.000000	13.266490
-11.363839	1.000000	13.272558
-11.363839	1.000000	13.272559
-11.363839	1.000000	13.272560
-11.363320	1.000000	13.292159
-11.363320	1.000000	13.292160
-11.363320	1.000000	13.292161
-11.363137	1.000000	13.299123
Column 311| A:0	C:1	G:0	T:0	-:90	
Likelihood	Scale	Scale2
-13.146740	1.000000	1.000000
-13.146740	1.000000	1.000000
-13.146739	1.000000	1.000001
-13.146738	1.000000	1.000002
-13.112748	1.000000	1.036427
-13.112747	1.000000	1.036428
-13.112746	1.000000	1.036429
-13.081088	1.000000	1.071613
-13.081087	1.000000	1.071614
-13.081087	1.000000	1.071615
-13.061756	1.000000	1.093717
-13.061755	1.000000	1.093718
-13.061754	1.000000	1.093719
-12.521358	1.000000	1.958957
-12.521357	1.000000	1.958958
-12.521357	1.000000	1.958959
-12.516977	1.000000	1.968476
-12.516977	1.000000	1.968477
-12.516976	1.000000	1.968478
-12.510995	1.000000	1.981557
-12.510995	1.000000	1.981558
-12.510994	1.000000	1.981559
-12.504967	1.000000	1.994836
-12.504967	1.000000	1.994837
-12.504967	1.000000	1.994838
-12.471182	1.000000	2.071114
-12.471182	1.000000	2.071115
-12.471181	1.000000	2.071116
-12.302285	1.000000	2.504900
-12.302285	1.000000	2.504901
-12.302284	1.000000	2.504902
-12.188598	1.000000	2.855082
-12.188597	1.000000	2.855083
-12.188597	1.000000	2.855084
-12.103061	1.000000	3.156298
-12.103061	1.000000	3.156299
-12.103061	1.000000	3.156300
-12.099596	1.000000	3.169268
-12.099596	1.000000	3.169269
-12.099595	1.000000	3.169270
-12.031914	1.000000	3.435778
-12.031914	1.000000	3.435779
-12.031913	1.000000	3.435780
-11.986902	1.000000	3.627970
-11.986902	1.000000	3.627971
-11.986902	1.000000	3.627972
-11.979414	1.000000	3.661196
-11.979414	1.000000	3.661197
-11.979413	1.000000	3.661198
-11.971889	1.000000	3.694959
-11.971888	1.000000	3.694960
-11.971888	1.000000	3.694961
-11.924495	1.000000	3.916598
-11.924495	1.000000	3.916599
-11.924495	1.000000	3.916600
-11.883267	1.000000	4.122917
-11.883266	1.000000	4.122918
-11.883266	1.000000	4.122919
-11.861492	1.000000	4.237370
-11.861492	1.000000	4.237371
-11.861492	1.000000	4.237372
-11.859126	1.000000	4.250049
-11.859126	1.000000	4.250050
-11.859125	1.000000	4.250051
-11.852317	1.000000	4.286797
-11.852317	1.000000	4.286798
-11.852317	1.000000	4.286799
-11.819256	1.000000	4.471074
-11.819256	1.000000	4.471075
-11.819256	1.000000	4.471076
-11.758793	1.000000	4.835251
-11.758793	1.000000	4.835252
-11.758792	1.000000	4.835253
-11.745218	1.000000	4.922273
-11.745218	1.000000	4.922274
-11.745218	1.000000	4.922275
-11.721930	1.000000	5.076442
-11.721930	1.000000	5.076443
-11.721930	1.000000	5.076444
-11.713090	1.000000	5.136643
-11.713089	1.000000	5.136644
-11.713089	1.000000	5.136645
-11.709456	1.000000	5.161665
-11.709456	1.000000	5.161666
-11.709456	1.000000	5.161667
-11.688888	1.000000	5.306417
-11.688888	1.000000	5.306418
-11.688888	1.000000	5.306419
-11.680184	1.000000	5.369330
-11.680183	1.000000	5.369331
-11.680183	1.000000	5.369332
-11.661665	1.000000	5.506584
-11.661665	1.000000	5.506585
-11.661665	1.000000	5.506586
-11.644362	1.000000	5.639203
-11.644362	1.000000	5.639204
-11.644362	1.000000	5.639205
-11.628143	1.000000	5.767551
-11.628143	1.000000	5.767552
-11.628143	1.000000	5.767553
-11.612895	1.000000	5.891956
-11.612895	1.000000	5.891957
-11.612895	1.000000	5.891958
-11.610003	1.000000	5.915976
-11.610003	1.000000	5.915977
-11.610003	1.000000	5.915978
-11.595792	1.000000	6.036036
-11.595791	1.000000	6.036037
-11.595791	1.000000	6.036038
-11.582357	1.000000	6.152735
-11.582357	1.000000	6.152736
-11.582357	1.000000	6.152737
-11.569630	1.000000	6.266295
-11.569629	1.000000	6.266296
-11.569629	1.000000	6.266297
-11.555886	1.000000	6.392348
-11.555886	1.000000	6.392349
-11.555885	1.000000	6.392350
-11.544476	1.000000	6.499817
-11.544476	1.000000	6.499818
-11.544475	1.000000	6.499819
-11.533604	1.000000	6.604696
-11.533604	1.000000	6.604697
-11.533604	1.000000	6.604698
-11.530640	1.000000	6.633721
-11.530640	1.000000	6.633722
-11.530640	1.000000	6.633723
-11.520397	1.000000	6.735501
-11.520397	1.000000	6.735502
-11.520397	1.000000	6.735503
-11.510604	1.000000	6.835006
-11.510604	1.000000	6.835007
-11.510604	1.000000	6.835008
-11.509296	1.000000	6.848464
-11.509296	1.000000	6.848465
-11.509296	1.000000	6.848466
-11.508139	1.000000	6.860400
-11.508139	1.000000	6.860401
-11.508139	1.000000	6.860402
-11.504691	1.000000	6.896158
-11.504691	1.000000	6.896159
-11.504691	1.000000	6.896160
-11.502451	1.000000	6.919535
-11.502451	1.000000	6.919536
-11.502451	1.000000	6.919537
-11.493414	1.000000	7.015094
-11.493414	1.000000	7.015095
-11.493414	1.000000	7.015096
-11.484743	1.000000	7.108686
-11.484743	1.000000	7.108687
-11.484743	1.000000	7.108688
-11.476414	1.000000	7.200401
-11.476414	1.000000	7.200402
-11.476414	1.000000	7.200403
-11.468405	1.000000	7.290323
-11.468405	1.000000	7.290324
-11.468405	1.000000	7.290325
-11.466794	1.000000	7.308615
-11.466794	1.000000	7.308616
-11.466794	1.000000	7.308617
-11.459145	1.000000	7.396485
-11.459145	1.000000	7.396486
-11.459145	1.000000	7.396487
-11.451774	1.000000	7.482731
-11.451774	1.000000	7.482732
-11.451774	1.000000	7.482733
-11.449022	1.000000	7.515342
-11.449021	1.000000	7.515343
-11.449021	1.000000	7.515344
-11.447212	1.000000	7.536904
-11.447212	1.000000	7.536905
-11.447212	1.000000	7.536906
-11.440263	1.000000	7.620628
-11.440263	1.000000	7.620629
-11.440263	1.000000	7.620630
-11.438947	1.000000	7.636655
-11.438947	1.000000	7.636656
-11.438947	1.000000	7.636657
-11.432280	1.000000	7.718652
-11.432280	1.000000	7.718653
-11.432280	1.000000	7.718654
-11.430094	1.000000	7.745858
-11.430093	1.000000	7.745859
-11.430093	1.000000	7.745860
-11.423722	1.000000	7.826008
-11.423722	1.000000	7.826009
-11.423722	1.000000	7.826010
-11.417558	1.000000	7.904840
-11.417558	1.000000	7.904841
-11.417558	1.000000	7.904842
-11.416213	1.000000	7.922215
-11.416213	1.000000	7.922216
-11.416213	1.000000	7.922217
-11.410288	1.000000	7.999499
-11.410288	1.000000	7.999500
-11.410288	1.000000	7.999501
-11.409641	1.000000	8.008004
-11.409641	1.000000	8.008005
-11.409641	1.000000	8.008006
-11.407799	1.000000	8.032333
-11.407798	1.000000	8.032334
-11.407798	1.000000	8.032335
-11.406417	1.000000	8.050659
-11.406417	1.000000	8.050660
-11.406416	1.000000	8.050661
-11.400795	1.000000	8.125927
-11.400795	1.000000	8.125928
-11.400794	1.000000	8.125929
-11.395342	1.000000	8.200047
-11.395342	1.000000	8.200048
-11.395342	1.000000	8.200049
-11.390051	1.000000	8.273055
-11.390051	1.000000	8.273056
-11.390051	1.000000	8.273057
-11.385189	1.000000	8.341116
-11.385189	1.000000	8.341117
-11.385189	1.000000	8.341118
-11.383970	1.000000	8.358325
-11.383970	1.000000	8.358326
-11.383970	1.000000	8.358327
-11.379007	1.000000	8.429027
-11.379007	1.000000	8.429028
-11.379007	1.000000	8.429029
-11.359330	1.000000	8.719669
-11.359330	1.000000	8.719670
-11.359330	1.000000	8.719671
-11.342966	1.000000	8.974932
-11.342966	1.000000	8.974933
-11.342966	1.000000	8.974934
-11.339085	1.000000	9.037423
-11.339085	1.000000	9.037424
-11.339085	1.000000	9.037425
-11.335299	1.000000	9.099141
-11.335299	1.000000	9.099142
-11.335299	1.000000	9.099143
-11.331604	1.000000	9.160113
-11.331604	1.000000	9.160114
-11.331604	1.000000	9.160115
-11.329461	1.000000	9.195812
-11.329461	1.000000	9.195813
-11.329461	1.000000	9.195814
-11.325903	1.000000	9.255632
-11.325903	1.000000	9.255633
-11.325903	1.000000	9.255634
-11.322429	1.000000	9.314747
-11.322429	1.000000	9.314748
-11.322429	1.000000	9.314749
-11.319035	1.000000	9.373172
-11.319035	1.000000	9.373173
-11.319035	1.000000	9.373174
-11.317873	1.000000	9.393321
-11.317873	1.000000	9.393322
-11.317873	1.000000	9.393323
-11.313428	1.000000	9.471180
-11.313427	1.000000	9.471181
-11.313427	1.000000	9.471182
-11.310235	1.000000	9.527840
-11.310235	1.000000	9.527841
-11.310235	1.000000	9.527842
-11.307112	1.000000	9.583874
-11.307112	1.000000	9.583875
-11.307112	1.000000	9.583876
-11.304058	1.000000	9.639293
-11.304057	1.000000	9.639294
-11.304057	1.000000	9.639295
-11.299265	1.000000	9.727472
-11.299265	1.000000	9.727473
-11.299265	1.000000	9.727474
-11.296377	1.000000	9.781354
-11.296377	1.000000	9.781355
-11.296377	1.000000	9.781356
-11.286049	1.000000	9.978827
-11.286049	1.000000	9.978828
-11.286048	1.000000	9.978829
-11.284041	1.000000	10.018117
-11.284041	1.000000	10.018118
-11.284041	1.000000	10.018119
-11.283650	1.000000	10.025807
-11.283650	1.000000	10.025808
-11.283649	1.000000	10.025809
-11.281079	1.000000	10.076633
-11.281079	1.000000	10.076634
-11.281079	1.000000	10.076635
-11.276768	1.000000	10.163011
-11.276768	1.000000	10.163012
-11.276768	1.000000	10.163013
-11.275747	1.000000	10.183693
-11.275747	1.000000	10.183694
-11.275747	1.000000	10.183695
-11.273680	1.000000	10.225797
-11.273680	1.000000	10.225798
-11.273680	1.000000	10.225799
-11.271302	1.000000	10.274679
-11.271302	1.000000	10.274680
-11.271302	1.000000	10.274681
-11.268969	1.000000	10.323094
-11.268969	1.000000	10.323095
-11.268969	1.000000	10.323096
-11.266679	1.000000	10.371056
-11.266679	1.000000	10.371057
-11.266679	1.000000	10.371058
-11.265086	1.000000	10.404702
-11.265086	1.000000	10.404703
-11.265086	1.000000	10.404704
-11.264355	1.000000	10.420206
-11.264355	1.000000	10.420207
-11.264355	1.000000	10.420208
-11.263406	1.000000	10.440414
-11.263406	1.000000	10.440415
-11.263406	1.000000	10.440416
-11.261219	1.000000	10.487290
-11.261219	1.000000	10.487291
-11.261219	1.000000	10.487292
-11.259071	1.000000	10.533735
-11.259071	1.000000	10.533736
-11.259071	1.000000	10.533737
-11.258404	1.000000	10.548252
-11.258404	1.000000	10.548253
-11.258404	1.000000	10.548254
-11.256307	1.000000	10.594150
-11.256307	1.000000	10.594151
-11.256307	1.000000	10.594152
-11.254247	1.000000	10.639635
-11.254247	1.000000	10.639636
-11.254247	1.000000	10.639637
-11.252223	1.000000	10.684719
-11.252223	1.000000	10.684720
-11.252223	1.000000	10.684721
-11.250234	1.000000	10.729409
-11.250234	1.000000	10.729410
-11.250234	1.000000	10.729411
-11.248280	1.000000	10.773708
-11.248280	1.000000	10.773709
-11.248280	1.000000	10.773710
-11.246360	1.000000	10.817625
-11.246360	1.000000	10.817626
-11.246360	1.000000	10.817627
-11.244472	1.000000	10.861166
-11.244472	1.000000	10.861167
-11.244472	1.000000	10.861168
-11.244049	1.000000	10.870986
-11.244049	1.000000	10.870987
-11.244048	1.000000	10.870988
-11.243739	1.000000	10.878185
Column 312| A:49	C:1	G:17	T:7	-:2	
Likelihood	Scale	Scale2
-53.219550	1.000000	1.000000
-53.219550	1.000000	1.000000
-53.219549	1.000000	1.000001
-53.219548	1.000000	1.000002
-52.988931	1.000000	1.232797
-52.988931	1.000000	1.232798
-52.988930	1.000000	1.232799
-52.850230	1.000000	1.431924
-52.850229	1.000000	1.431925
-52.850228	1.000000	1.431926
-52.722980	1.000000	1.701237
-52.722980	1.000000	1.701238
-52.722979	1.000000	1.701239
-52.669893	1.000000	1.870628
-52.669893	1.000000	1.870629
-52.669893	1.000000	1.870630
-52.601775	1.000000	2.325608
-52.601775	1.000000	2.325609
-52.601775	1.000000	2.325610
-53.688951	1.000000	6.036149
-52.926226	1.000000	4.180878
-52.679237	1.000000	3.253243
-52.612478	1.000000	2.789425
-52.598873	1.000000	2.557516
-52.598873	1.000000	2.557517
-52.598873	1.000000	2.557518
-52.597861	1.000000	2.470910
-52.597861	1.000000	2.470911
-52.597861	1.000000	2.470912
-52.597856	1.000000	2.473907
-52.597856	1.000000	2.473908
-52.597856	1.000000	2.473909
-52.597854	1.000000	2.475098
-52.597854	1.000000	2.475099
-52.597854	1.000000	2.475100
-52.597854	1.000000	2.475477
Column 313| A:5	C:0	G:48	T:21	-:2	
Likelihood	Scale	Scale2
-46.916218	1.000000	1.000000
-46.916218	1.000000	1.000000
-46.916217	1.000000	1.000001
-46.916215	1.000000	1.000002
-46.657650	1.000000	1.268368
-46.657649	1.000000	1.268369
-46.657649	1.000000	1.268370
-46.553649	1.000000	1.421160
-46.553648	1.000000	1.421161
-46.553648	1.000000	1.421162
-46.341490	1.000000	3.042684
-46.341490	1.000000	3.042685
-46.341490	1.000000	3.042686
-46.495327	1.000000	1.527389
-46.301967	1.000000	2.285037
-46.301967	1.000000	2.285038
-46.301967	1.000000	2.285039
-46.298304	1.000000	2.352187
-46.298304	1.000000	2.352188
-46.298304	1.000000	2.352189
-46.296844	1.000000	2.394355
-46.296844	1.000000	2.394356
-46.296844	1.000000	2.394357
-46.296266	1.000000	2.531057
-46.296266	1.000000	2.531058
-46.296266	1.000000	2.531059
-46.296015	1.000000	2.514693
-46.296015	1.000000	2.514694
-46.296015	1.000000	2.514695
-46.295782	1.000000	2.486622
-46.295782	1.000000	2.486623
-46.295782	1.000000	2.486624
-46.295768	1.000000	2.481860
-46.295768	1.000000	2.481861
-46.295768	1.000000	2.481862
-46.295763	1.000000	2.479710
-46.295763	1.000000	2.479711
-46.295763	1.000000	2.479712
-46.295761	1.000000	2.478162
-46.295761	1.000000	2.478163
-46.295761	1.000000	2.478164
-46.295763	1.000000	2.470426
-46.295760	1.000000	2.474294
-46.295760	1.000000	2.474295
-46.295760	1.000000	2.474296
-46.295760	1.000000	2.474511
Column 314| A:18	C:2	G:1	T:53	-:2	
Likelihood	Scale	Scale2
-38.241279	1.000000	1.000000
-38.241279	1.000000	1.000000
-38.241278	1.000000	1.000001
-38.241277	1.000000	1.000002
-38.044786	1.000000	1.192526
-38.044786	1.000000	1.192527
-38.044785	1.000000	1.192528
-37.740521	1.000000	1.714959
-37.740521	1.000000	1.714960
-37.740520	1.000000	1.714961
-37.650798	1.000000	2.072727
-37.650798	1.000000	2.072728
-37.650798	1.000000	2.072729
-37.623638	1.000000	2.597140
-37.623638	1.000000	2.597141
-37.623638	1.000000	2.597142
-37.622101	1.000000	2.547236
-37.622101	1.000000	2.547237
-37.622101	1.000000	2.547238
-37.621504	1.000000	2.514238
-37.621504	1.000000	2.514239
-37.621504	1.000000	2.514240
-37.621364	1.000000	2.501328
-37.621364	1.000000	2.501329
-37.621364	1.000000	2.501330
-37.621267	1.000000	2.486030
-37.621267	1.000000	2.486031
-37.621267	1.000000	2.486032
-37.621254	1.000000	2.482143
-37.621254	1.000000	2.482144
-37.621254	1.000000	2.482145
-37.621248	1.000000	2.479517
-37.621248	1.000000	2.479518
-37.621248	1.000000	2.479519
-37.621246	1.000000	2.477743
-37.621246	1.000000	2.477744
-37.621246	1.000000	2.477745
-37.621245	1.000000	2.476938
-37.621245	1.000000	2.476939
-37.621245	1.000000	2.476940
-37.621246	1.000000	2.470681
-37.621244	1.000000	2.473809
-37.621244	1.000000	2.473810
-37.621244	1.000000	2.473811
-37.621244	1.000000	2.473896
Column 315| A:55	C:1	G:19	T:0	-:1	
Likelihood	Scale	Scale2
-26.769756	1.000000	1.000000
-26.769756	1.000000	1.000000
-26.769756	1.000000	1.000001
-26.769755	1.000000	1.000002
-26.752756	1.000000	1.130394
-26.752756	1.000000	1.130395
-26.752756	1.000000	1.130396
-26.748940	1.000000	1.233952
-26.748940	1.000000	1.233953
-26.748940	1.000000	1.233954
-26.748939	1.000000	1.235488
-26.748939	1.000000	1.235489
-26.748939	1.000000	1.235490
-26.748939	1.000000	1.235284
Column 316| A:19	C:2	G:52	T:2	-:1	
Likelihood	Scale	Scale2
-36.514192	1.000000	1.000000
-36.514192	1.000000	1.000000
-36.514191	1.000000	1.000001
-36.514191	1.000000	1.000002
-36.499568	1.000000	1.101934
-36.499568	1.000000	1.101935
-36.499567	1.000000	1.101936
-36.493219	1.000000	1.225976
-36.493219	1.000000	1.225977
-36.493219	1.000000	1.225978
-36.493224	1.000000	1.247570
-36.493183	1.000000	1.236773
-36.493183	1.000000	1.236774
-36.493183	1.000000	1.236775
-36.493183	1.000000	1.236178
Column 317| A:57	C:0	G:18	T:0	-:1	
Likelihood	Scale	Scale2
-15.576353	1.000000	1.000000
-15.576353	1.000000	1.000000
-15.576352	1.000000	1.000001
-15.576352	1.000000	1.000002
-15.558390	1.000000	1.144684
-15.558390	1.000000	1.144685
-15.558390	1.000000	1.144686
-15.555590	1.000000	1.231023
-15.555590	1.000000	1.231024
-15.555590	1.000000	1.231025
-15.555586	1.000000	1.234407
-15.555586	1.000000	1.234408
-15.555586	1.000000	1.234409
-15.555586	1.000000	1.234845
Column 318| A:7	C:0	G:0	T:0	-:89	
Likelihood	Scale	Scale2
-10.672699	1.000000	1.000000
-10.672699	1.000000	1.000000
-10.672699	1.000000	1.000001
-10.672699	1.000000	1.000002
-10.672299	1.000000	0.990519
-10.672299	1.000000	0.990520
-10.672299	1.000000	0.990521
-10.672027	1.000000	0.984096
-10.672027	1.000000	0.984097
-10.672027	1.000000	0.984098
-10.671132	1.000000	0.962913
-10.671132	1.000000	0.962914
-10.671132	1.000000	0.962915
-10.670942	1.000000	0.958402
-10.670942	1.000000	0.958403
-10.670942	1.000000	0.958404
-10.670735	1.000000	0.953511
-10.670735	1.000000	0.953512
-10.670735	1.000000	0.953513
-10.668949	1.000000	0.911253
-10.668949	1.000000	0.911254
-10.668949	1.000000	0.911255
-10.667654	1.000000	0.880598
-10.667654	1.000000	0.880599
-10.667654	1.000000	0.880600
-10.667465	1.000000	0.876134
-10.667465	1.000000	0.876135
-10.667465	1.000000	0.876136
-10.666769	1.000000	0.859661
-10.666769	1.000000	0.859662
-10.666769	1.000000	0.859663
-10.666421	1.000000	0.851416
-10.666421	1.000000	0.851417
-10.666421	1.000000	0.851418
-10.666045	1.000000	0.842538
-10.666046	1.000000	0.842539
-10.666046	1.000000	0.842540
-10.664260	1.000000	0.800279
-10.664260	1.000000	0.800280
-10.664260	1.000000	0.800281
-10.662474	1.000000	0.758015
-10.662474	1.000000	0.758016
-10.662474	1.000000	0.758017
-10.661670	1.000000	0.738985
-10.661670	1.000000	0.738986
-10.661670	1.000000	0.738987
-10.661216	1.000000	0.728236
-10.661216	1.000000	0.728237
-10.661216	1.000000	0.728238
-10.659430	1.000000	0.685976
-10.659430	1.000000	0.685977
-10.659430	1.000000	0.685978
-10.658414	1.000000	0.661925
-10.658414	1.000000	0.661926
-10.658414	1.000000	0.661927
-10.657909	1.000000	0.649977
-10.657909	1.000000	0.649978
-10.657909	1.000000	0.649979
-10.656123	1.000000	0.607717
-10.656123	1.000000	0.607718
-10.656123	1.000000	0.607719
-10.654337	1.000000	0.565459
-10.654338	1.000000	0.565460
-10.654338	1.000000	0.565461
-10.652552	1.000000	0.523198
-10.652552	1.000000	0.523199
-10.652552	1.000000	0.523200
-10.652402	1.000000	0.519660
-10.652402	1.000000	0.519661
-10.652402	1.000000	0.519662
-10.649778	1.000000	0.457555
-10.649778	1.000000	0.457556
-10.649778	1.000000	0.457557
-10.647993	1.000000	0.415300
-10.647993	1.000000	0.415301
-10.647993	1.000000	0.415302
-10.646207	1.000000	0.373042
-10.646207	1.000000	0.373043
-10.646207	1.000000	0.373044
-10.644422	1.000000	0.330788
-10.644422	1.000000	0.330789
-10.644422	1.000000	0.330790
-10.643286	1.000000	0.303911
-10.643286	1.000000	0.303912
-10.643286	1.000000	0.303913
-10.642645	1.000000	0.288733
-10.642645	1.000000	0.288734
-10.642645	1.000000	0.288735
-10.640859	1.000000	0.246476
-10.640859	1.000000	0.246477
-10.640859	1.000000	0.246478
-10.639074	1.000000	0.204214
-10.639074	1.000000	0.204215
-10.639074	1.000000	0.204216
-10.638683	1.000000	0.194975
